user,movie,pred_rate
 66,48394,4.153376806
 66,30749,4.153337892
 66,6440,4.153041458
 66,6433,4.152740801
 66,7371,4.152720786
 66,4848,4.152647527
 66,41997,4.152524951
 66,27741,4.151202454
 66,105844,4.149725271
 66,37741,4.149642088
 66,48082,4.149067074
 66,5971,4.148817371
 66,1260,4.148796315
 66,4144,4.148642017
 67,155,4.263427712
 67,3238,4.261976449
 67,2260,4.259746755
 67,2265,4.259559795
 67,4293,4.25210053
 67,118,4.248954515
 67,2044,4.248954515
 67,2050,4.248918432
 67,4686,4.248417581
 67,4624,4.24661982
 67,7101,4.24375566
 67,3710,4.243465606
 67,1983,4.24241896
 67,479,4.242274343
 67,2453,4.240469624
 67,2007,4.240323318
 67,3766,4.240031543
 67,408,4.238692471
 67,4516,4.238692471
 67,1382,4.235166551
 67,4599,4.2341276
 67,3138,4.233740195
 67,521,4.233032406
 67,71,4.231753898
 67,4661,4.231507518
 67,3810,4.229646187
 67,1014,4.22901734
 67,7450,4.22455744
 67,4909,4.223192294
 67,2399,4.222619939
 67,1598,4.220165596
 67,2342,4.219312456
 67,3063,4.219117855
 67,436,4.218838737
 67,2026,4.21765776
 67,487,4.215931512
 67,6625,4.213082847
 67,6631,4.212678706
 67,4477,4.211727285
 67,1126,4.210925457
 67,3041,4.207953955
 67,6638,4.2074913
 67,75,4.207260941
 67,4443,4.206595022
 67,5471,4.205792796
 67,2147,4.204471249
 67,564,4.203558337
 67,504,4.202272607
 67,1804,4.201296776
 67,4086,4.201027134
 68,65261,3.335706498
 68,117176,3.334753985
 68,64716,3.334529394
 68,90647,3.333627903
 68,63062,3.333443802
 68,64034,3.332453611
 68,26903,3.331990866
 68,99149,3.331914335
 68,140110,3.331597375
 68,106696,3.331579077
 68,100383,3.331558891
 68,98243,3.33044438
 68,65216,3.330396143
 68,67788,3.329921533
 68,101962,3.328931569
 68,58803,3.327733145
 68,166461,3.327599277
 68,106100,3.327013473
 68,64957,3.326924675
 68,96821,3.326820715
 68,95654,3.326626284
 68,55363,3.326278434
 68,105844,3.326240196
 68,53460,3.325887402
 68,111659,3.325794283
 68,150548,3.325502632
 68,117533,3.325320684
 68,84152,3.325141041
 68,107141,3.324693839
 68,159817,3.324664615
 68,117851,3.324211638
 68,97938,3.323831102
 68,81788,3.323784787
 68,65642,3.323614348
 68,78209,3.323010163
 68,71033,3.322802898
 68,92259,3.322763148
 68,79357,3.322524908
 68,91658,3.322437727
 68,112290,3.322242998
 68,83132,3.322157573
 68,118888,3.321992837
 68,177593,3.32170259
 68,103235,3.32156651
 68,59387,3.321505173
 68,48082,3.321256822
 68,65088,3.321226328
 68,1111,3.321213928
 68,171011,3.321004422
 68,71057,3.320813539
 69,302,4.544774615
 69,229,4.543997066
 69,299,4.54381599
 69,305,4.540442699
 69,1305,4.53960076
 69,1306,4.539480465
 69,283,4.538784332
 69,2436,4.53812075
 69,6509,4.537915469
 69,897,4.537199911
 69,1684,4.535727241
 69,4381,4.535192507
 69,1733,4.532460059
 69,3074,4.532324254
 69,214,4.531449917
 69,369,4.531449917
 69,639,4.530111496
 69,331,4.52970634
 69,121,4.527131527
 69,1132,4.526980572
 69,1414,4.526926009
 69,4061,4.526635995
 69,452,4.526276397
 69,2739,4.526062974
 69,691,4.525882999
 69,988,4.525615606
 69,3055,4.525536549
 69,613,4.524978917
 69,2827,4.524810937
 69,4703,4.524388989
 69,3096,4.524308997
 69,5637,4.524245503
 69,5867,4.5241345
 69,1056,4.524068667
 69,4178,4.523647742
 69,2618,4.52306578
 69,6612,4.52299185
 69,5938,4.522724482
 69,4273,4.522687386
 69,68,4.52236429
 69,1131,4.522194073
 69,3420,4.522170693
 69,5433,4.521845778
 69,4959,4.521842028
 69,2682,4.521696106
 69,2330,4.521368869
 69,617,4.521179375
 69,627,4.521051614
 69,869,4.52101988
 69,568,4.520491369
 70,6063,4.368378717
 70,6301,4.365681822
 70,47465,4.365662113
 70,96488,4.363684721
 70,7115,4.363499969
 70,5628,4.36266376
 70,522,4.362317877
 70,52952,4.362308496
 70,3553,4.362205317
 70,6774,4.362080273
 70,8033,4.362013924
 70,27741,4.361641872
 70,6440,4.361538446
 70,4392,4.36148848
 70,9010,4.361258746
 70,46572,4.361227947
 70,5915,4.361146525
 70,7460,4.361145203
 70,2691,4.360483162
 70,4754,4.360429207
 70,6433,4.360381863
 70,1273,4.360034771
 70,3038,4.359892853
 70,735,4.359596438
 70,4285,4.359354533
 70,6777,4.359347544
 70,1260,4.359283174
 70,3246,4.359212499
 70,4211,4.359140655
 70,2356,4.359130988
 70,6985,4.359110046
 70,7587,4.359062637
 70,27722,4.359012782
 70,170705,4.358889631
 70,1611,4.358831596
 70,5147,4.358820886
 70,7327,4.358798951
 70,5530,4.358757141
 70,2351,4.358754766
 70,6852,4.358707326
 70,2579,4.358689165
 70,2970,4.358657217
 70,1809,4.358632057
 70,4552,4.358621508
 70,4738,4.358483146
 70,8195,4.358478025
 70,2318,4.358436553
 70,2677,4.358408554
 70,27266,4.358385787
 70,7156,4.358286434
 71,8640,3.697835668
 71,45431,3.696904089
 71,3646,3.69681993
 71,3999,3.69679924
 71,8371,3.696721905
 71,8861,3.696714628
 71,66297,3.69635271
 71,8985,3.696346319
 71,4989,3.696346243
 71,4368,3.696002701
 71,60161,3.695907299
 71,4701,3.695846935
 71,6294,3.695615881
 71,69526,3.695251079
 71,37830,3.695233931
 71,6550,3.695147154
 71,67408,3.695043176
 71,6754,3.694901364
 71,4386,3.694898946
 71,6383,3.694852284
 71,61248,3.694672626
 71,5621,3.694670362
 71,95875,3.694661724
 71,6548,3.694566045
 71,1702,3.694464388
 71,46322,3.694424144
 71,2720,3.694377261
 71,45186,3.694361922
 71,91094,3.694339797
 71,104241,3.694216192
 71,5449,3.694148661
 71,55232,3.694119264
 71,8947,3.694088324
 71,32029,3.694040351
 71,6484,3.693962285
 71,99112,3.693922335
 71,95510,3.693915628
 71,5093,3.693855013
 71,43928,3.693816379
 71,8528,3.693777307
 71,54999,3.693672113
 71,95441,3.693564211
 71,79057,3.693541599
 71,87430,3.693483907
 71,53996,3.693399602
 71,6595,3.693288298
 71,61160,3.693283638
 71,7439,3.693212171
 71,84772,3.693192001
 71,79592,3.693132553
 72,112290,4.296103394
 72,55280,4.296005551
 72,71899,4.295785289
 72,60766,4.294586524
 72,106100,4.293988572
 72,105844,4.293105139
 72,55363,4.292770555
 72,91658,4.292349024
 72,79357,4.2922164
 72,55247,4.291690176
 72,71033,4.290877808
 72,64614,4.290029467
 72,134170,4.28996393
 72,81562,4.289820129
 72,55721,4.288267368
 72,112552,4.28796961
 72,115569,4.287823959
 72,116897,4.287734931
 72,6214,4.287726063
 72,86320,4.287407541
 72,69134,4.28727921
 72,95654,4.287120775
 72,55820,4.286599198
 72,74458,4.286113889
 72,116797,4.285995793
 72,32657,4.285859644
 72,7460,4.285695874
 72,92259,4.285340593
 72,32898,4.284775828
 72,2495,4.284691097
 72,96829,4.284358593
 72,177593,4.284100119
 72,104879,4.283727603
 72,48738,4.283605902
 72,120478,4.283263245
 72,79132,4.283189314
 72,56782,4.2831416
 72,84152,4.283138921
 72,66371,4.282934673
 72,8950,4.282720534
 72,109487,4.282652078
 72,80906,4.282625472
 72,68157,4.282049373
 72,106782,4.281931173
 72,59387,4.281826318
 72,58425,4.281783784
 72,48516,4.281739307
 72,65216,4.28170682
 72,112556,4.281655348
 72,159817,4.281613229
 73,1729,3.868809673
 73,1220,3.866884676
 73,1968,3.86526024
 73,2997,3.864968479
 73,1276,3.86479362
 73,1921,3.863338154
 73,1748,3.861374508
 73,1266,3.861324517
 73,2918,3.861206174
 73,1080,3.861129452
 73,1201,3.860729399
 73,1653,3.860014445
 73,1997,3.85998727
 73,1645,3.858533063
 73,1617,3.858454697
 73,1278,3.857790155
 73,1090,3.857699715
 73,1234,3.856971093
 73,1262,3.856617792
 73,3471,3.856374804
 73,1136,3.856144692
 73,1253,3.855721504
 73,1199,3.855339095
 73,1249,3.854975563
 73,2194,3.853475053
 73,1394,3.852207364
 73,3499,3.851555702
 73,1208,3.851364304
 73,923,3.850938647
 73,1228,3.850670593
 73,3681,3.85061612
 73,1274,3.850415747
 73,2021,3.849414565
 73,1265,3.849290467
 73,1923,3.849276093
 73,2791,3.849088116
 73,1079,3.849004436
 73,1387,3.848956252
 73,2716,3.848830014
 73,1222,3.848629603
 73,3081,3.848303979
 73,2076,3.848160321
 73,1197,3.848111902
 73,2019,3.847726815
 73,2395,3.847301068
 73,1954,3.845822493
 73,1097,3.845627938
 73,2951,3.845459996
 73,541,3.845367228
 73,3039,3.845253069
 74,1892,4.333288884
 74,678,4.333002887
 74,6300,4.332982724
 74,5570,4.332835586
 74,50,4.332223486
 74,2618,4.332205906
 74,593,4.330561317
 74,2571,4.329475778
 74,1132,4.329448392
 74,2905,4.32892265
 74,2028,4.328127101
 74,5782,4.327881939
 74,718,4.327881905
 74,6975,4.32762642
 74,4406,4.327603379
 74,501,4.327432446
 74,1131,4.327258385
 74,1860,4.326485396
 74,2696,4.326372156
 74,293,4.326190526
 74,85354,4.326074094
 74,62250,4.326055549
 74,6808,4.326038744
 74,1361,4.325485507
 74,2762,4.325420645
 74,527,4.325359775
 74,1123,4.325308565
 74,86781,4.325165532
 74,318,4.325142782
 74,4273,4.32510467
 74,161127,4.325062182
 74,64197,4.325029939
 74,73344,4.325023781
 74,6461,4.325004986
 74,695,4.32481597
 74,213,4.32465487
 74,2959,4.324628311
 74,1056,4.324502366
 74,3679,4.324489226
 74,47,4.324429245
 74,5537,4.324423298
 74,6460,4.324291309
 74,8582,4.324049627
 74,4178,4.324047809
 74,2329,4.324024792
 74,1483,4.323832605
 74,869,4.323831763
 74,2747,4.323821351
 74,680,4.323796577
 74,1258,4.323593712
 75,61236,3.335412402
 75,134214,3.335374105
 75,8656,3.334111781
 75,26249,3.333276536
 75,4794,3.333207467
 75,66371,3.332728247
 75,7206,3.332305896
 75,158966,3.331818874
 75,123,3.331736417
 75,32898,3.331413438
 75,64993,3.331210294
 75,86320,3.331176184
 75,86347,3.331062042
 75,69134,3.330856321
 75,8253,3.33054456
 75,83827,3.330524898
 75,104069,3.330469015
 75,163134,3.330458585
 75,112421,3.330453082
 75,74324,3.330370684
 75,101088,3.330189065
 75,108727,3.330140907
 75,81158,3.330083475
 75,1202,3.330064199
 75,7209,3.329746364
 75,86628,3.329705387
 75,52319,3.329542137
 75,95377,3.329337817
 75,49347,3.329214165
 75,72720,3.329204295
 75,127098,3.328965588
 75,5120,3.328962238
 75,96606,3.328904377
 75,126430,3.328891756
 75,57183,3.328806665
 75,62250,3.328800097
 75,6214,3.328688065
 75,73344,3.328631184
 75,146656,3.328608944
 75,32460,3.327997405
 75,26578,3.327931381
 75,32657,3.32789806
 75,32892,3.327826492
 75,134170,3.327798277
 75,81018,3.327584934
 75,3687,3.327497675
 75,4788,3.327497675
 75,5888,3.327497675
 75,5889,3.327497675
 75,26587,3.327497675
 76,2810,3.384730117
 76,33896,3.382600158
 76,6663,3.379096819
 76,8838,3.378198663
 76,8012,3.377605038
 76,4928,3.375876083
 76,3266,3.374903442
 76,26729,3.373562695
 76,6978,3.372507609
 76,27563,3.372006231
 76,69849,3.371643274
 76,52644,3.371433586
 76,1529,3.369342204
 76,7587,3.367740559
 76,4956,3.364525114
 76,7333,3.364246995
 76,5333,3.363020464
 76,4911,3.362620774
 76,4399,3.362525858
 76,4393,3.361804014
 76,6533,3.361804014
 76,7939,3.361804014
 76,3819,3.360838794
 76,8501,3.360648405
 76,6572,3.360441114
 76,5062,3.360441114
 76,26375,3.360423086
 76,26052,3.3599828
 76,6783,3.359099047
 76,2337,3.358672725
 76,26171,3.358555936
 76,1419,3.358178108
 76,3925,3.357652959
 76,4708,3.357099429
 76,7925,3.357084244
 76,4195,3.356588571
 76,6920,3.356373934
 76,32387,3.356073215
 76,45382,3.355775149
 76,7024,3.35555221
 76,7206,3.355086328
 76,3813,3.35504537
 76,1827,3.35502714
 76,8405,3.355026856
 76,49932,3.354712673
 76,32770,3.354559114
 76,37545,3.354388173
 76,7937,3.354326135
 76,5980,3.354070838
 76,4699,3.354064105
 77,1983,4.494410172
 77,2007,4.487984659
 77,1126,4.475446888
 77,436,4.467116431
 77,3810,4.464054647
 77,2263,4.456595152
 77,155,4.452193555
 77,3672,4.446790401
 77,479,4.44491212
 77,544,4.441715038
 77,1598,4.441048491
 77,3766,4.437063937
 77,459,4.4351057
 77,4293,4.43477612
 77,2122,4.433962974
 77,3063,4.422334965
 77,4086,4.420638478
 77,1390,4.415399147
 77,75,4.414958198
 77,4043,4.409727594
 77,1804,4.409022102
 77,1445,4.408156179
 77,2151,4.407345498
 77,2040,4.40542543
 77,414,4.405222169
 77,42,4.405194705
 77,3501,4.405172792
 77,809,4.402066476
 77,2513,4.401707635
 77,2373,4.398003636
 77,2050,4.391079006
 77,473,4.387634002
 77,438,4.386302272
 77,7101,4.38626285
 77,3705,4.38549182
 77,829,4.38461502
 77,1550,4.38460611
 77,1011,4.382807382
 77,487,4.380334282
 77,990,4.379020054
 77,3387,4.379017088
 77,1009,4.376408545
 77,517,4.376204678
 77,3841,4.376090194
 77,2408,4.37373854
 77,3274,4.373015542
 77,688,4.371271812
 77,2681,4.369718436
 77,742,4.369476235
 77,782,4.368090601
 78,2739,3.408541112
 78,1306,3.405460319
 78,5570,3.40322997
 78,1361,3.40308025
 78,6987,3.402903699
 78,1446,3.40109992
 78,4381,3.398349962
 78,6975,3.397279974
 78,6989,3.396995956
 78,2618,3.394461804
 78,1131,3.394015332
 78,527,3.393737682
 78,5319,3.3935813
 78,1132,3.3914357
 78,213,3.389637513
 78,1305,3.388416257
 78,50,3.385658309
 78,305,3.384524285
 78,67295,3.383921214
 78,5782,3.383372979
 78,86781,3.382538338
 78,5608,3.381686115
 78,4383,3.381181976
 78,229,3.381008917
 78,1949,3.380749242
 78,6612,3.379157171
 78,58,3.379139173
 78,283,3.376334351
 78,25,3.375490221
 78,299,3.37411874
 78,8254,3.372025417
 78,2330,3.37162464
 78,73344,3.371336742
 78,678,3.370818375
 78,26528,3.370320833
 78,1123,3.370093567
 78,501,3.369726327
 78,4741,3.369720139
 78,2324,3.369471419
 78,4703,3.369057646
 78,26258,3.368522302
 78,4178,3.368062248
 78,365,3.368046373
 78,1684,3.368017182
 78,509,3.367935961
 78,1365,3.367788422
 78,2696,3.367235534
 78,1056,3.365872002
 78,4273,3.365709742
 78,3241,3.365693583
 79,5014,4.285056048
 79,1835,4.283057753
 79,30749,4.282932237
 79,4973,4.282055924
 79,2324,4.281070243
 79,8873,4.280553694
 79,6104,4.279981811
 79,31658,4.279755426
 79,27803,4.27957312
 79,5995,4.279520522
 79,8014,4.278834677
 79,7361,4.278783825
 79,4995,4.278531349
 79,8973,4.277736053
 79,1246,4.277412764
 79,6350,4.276972228
 79,7256,4.276846814
 79,48997,4.276685885
 79,5608,4.276603042
 79,1416,4.275851311
 79,31410,4.275467088
 79,27815,4.275288819
 79,55442,4.275048464
 79,44555,4.274083042
 79,6870,4.273605041
 79,2843,4.273132809
 79,1961,4.273053639
 79,1704,4.273035714
 79,5319,4.272603115
 79,37741,4.272187232
 79,7018,4.272151094
 79,7396,4.272138547
 79,33660,4.272066561
 79,33903,4.271654054
 79,1734,4.271639626
 79,914,4.271423034
 79,6591,4.271357092
 79,27266,4.271211663
 79,3310,4.271151265
 79,527,4.270963236
 79,1446,4.270961447
 79,1293,4.270561149
 79,1281,4.270257132
 79,6953,4.270027323
 79,306,4.269876622
 79,30803,4.269718361
 79,3307,4.269654112
 79,33880,4.269556791
 79,1721,4.269144114
 79,40955,4.269089412
 80,1835,4.304273537
 80,1721,4.304261187
 80,4306,4.302754615
 80,6377,4.302611611
 80,7147,4.30251268
 80,4022,4.302353572
 80,8360,4.302233991
 80,8368,4.300750279
 80,4896,4.300574326
 80,3408,4.300279329
 80,7361,4.299874696
 80,1961,4.299789834
 80,2340,4.299691406
 80,30749,4.299676868
 80,1246,4.299665063
 80,5218,4.299553206
 80,3159,4.29938844
 80,30707,4.299302819
 80,40819,4.299254431
 80,46578,4.299219506
 80,5816,4.299182982
 80,1682,4.299138716
 80,37729,4.299121688
 80,33166,4.299065453
 80,8961,4.299028749
 80,30793,4.298975715
 80,31658,4.298947376
 80,46976,4.298929959
 80,1704,4.298689375
 80,4023,4.298649712
 80,6942,4.298580699
 80,5995,4.298492628
 80,4246,4.298426764
 80,8873,4.298387437
 80,5299,4.298308485
 80,56367,4.298064712
 80,47099,4.298001835
 80,8464,4.297982867
 80,5669,4.297815397
 80,5618,4.297494121
 80,6870,4.297308726
 80,4310,4.297076119
 80,41566,4.297058769
 80,33660,4.296974517
 80,40815,4.296905145
 80,1801,4.296642238
 80,45517,4.29645476
 80,5952,4.296287415
 80,66097,4.296272341
 80,44195,4.296265884
 81,3925,3.132835598
 81,4437,3.132184832
 81,27722,3.12414809
 81,6001,3.118710067
 81,7587,3.11634421
 81,6063,3.111332723
 81,46572,3.110714547
 81,3521,3.103965833
 81,3943,3.101104946
 81,1273,3.099182456
 81,8042,3.088363767
 81,1279,3.087026154
 81,2810,3.076649371
 81,7419,3.074256102
 81,7748,3.072062816
 81,26242,3.071215269
 81,3007,3.071071784
 81,97,3.066149956
 81,2361,3.063851219
 81,6663,3.056144225
 81,2702,3.052098313
 81,8838,3.051596657
 81,4928,3.050900421
 81,1289,3.047186251
 81,1447,3.046814978
 81,4450,3.042829799
 81,1147,3.041833946
 81,2074,3.041791675
 81,1237,3.035917859
 81,1232,3.035367664
 81,6920,3.035314592
 81,2159,3.03458966
 81,1227,3.034063757
 81,965,3.0322186
 81,33896,3.030973662
 81,7123,3.029499875
 81,3676,3.028836453
 81,2356,3.026515588
 81,4037,3.025851695
 81,3503,3.025435878
 81,3328,3.024937102
 81,1916,3.024645927
 81,363,3.022569772
 81,1904,3.022153982
 81,390,3.021358936
 81,1209,3.01775438
 81,2488,3.017663235
 81,3627,3.017595873
 81,4426,3.017248662
 81,3221,3.017113261
 82,109487,3.441438866
 82,57504,3.441228728
 82,91529,3.441196162
 82,106002,3.441011197
 82,102903,3.440810224
 82,115569,3.440610886
 82,97938,3.440573757
 82,68157,3.440394949
 82,99114,3.440377163
 82,81562,3.440367078
 82,106489,3.440360499
 82,115713,3.440354274
 82,74458,3.440341527
 82,71156,3.440198481
 82,36529,3.440154958
 82,85414,3.439964187
 82,91535,3.439738661
 82,97752,3.439709866
 82,54286,3.439665224
 82,118696,3.439585519
 82,98809,3.439557895
 82,84392,3.439528584
 82,104879,3.439525519
 82,86377,3.439411824
 82,139385,3.439344183
 82,104211,3.439211801
 82,106782,3.439195264
 82,134130,3.43918505
 82,94677,3.439137875
 82,135143,3.438933279
 82,55721,3.438819399
 82,79132,3.438794951
 82,58559,3.438642937
 82,112552,3.438586403
 82,59315,3.438571177
 82,71264,3.438464818
 82,89745,3.43832478
 82,64497,3.438196352
 82,90866,3.438062351
 82,91658,3.437994461
 82,138036,3.437915192
 82,159093,3.437846274
 82,70286,3.437812137
 82,187593,3.437786385
 82,152077,3.437722896
 82,60069,3.437675024
 82,109374,3.43766738
 82,79357,3.43763448
 82,134853,3.437513184
 82,84152,3.437491335
 83,3822,3.491873245
 83,5319,3.491835362
 83,8973,3.491241688
 83,30803,3.49096338
 83,7396,3.490774758
 83,5608,3.490121727
 83,48744,3.489832913
 83,7486,3.489031738
 83,1446,3.488834808
 83,40955,3.488793848
 83,26810,3.488559803
 83,8254,3.488473112
 83,27266,3.488125172
 83,50842,3.487968983
 83,1365,3.487926125
 83,4383,3.487830932
 83,7767,3.486950728
 83,665,3.486945515
 83,8724,3.486825775
 83,55069,3.486773073
 83,27186,3.486688333
 83,1949,3.486404212
 83,2843,3.486349444
 83,6433,3.486245359
 83,5304,3.485849366
 83,935,3.485612699
 83,2931,3.485554639
 83,3569,3.48506267
 83,8748,3.48506267
 83,365,3.484987276
 83,1844,3.484825771
 83,31410,3.484427443
 83,7327,3.484384799
 83,27803,3.484355504
 83,48638,3.48423499
 83,33880,3.484115814
 83,1734,3.484076539
 83,33564,3.484008289
 83,6869,3.483654558
 83,8848,3.483595971
 83,3302,3.48341082
 83,3094,3.483401596
 83,5965,3.483059198
 83,1571,3.482550287
 83,6684,3.482419211
 83,7089,3.482419211
 83,5613,3.482390455
 83,3855,3.482342635
 83,8033,3.481911845
 83,6777,3.481836595
 84,714,3.840313378
 84,7460,3.834453312
 84,1619,3.834153426
 84,6016,3.832606037
 84,3462,3.831222562
 84,1273,3.828884965
 84,1209,3.828135673
 84,3089,3.827355729
 84,6440,3.827010355
 84,1175,3.825559156
 84,44555,3.825300208
 84,27773,3.823909007
 84,6214,3.823267617
 84,97,3.822995937
 84,1245,3.82230001
 84,3246,3.821672549
 84,31410,3.821529138
 84,2360,3.821434294
 84,1260,3.821214972
 84,1289,3.82100963
 84,1466,3.820924866
 84,7327,3.819886576
 84,750,3.819842379
 84,2843,3.819652473
 84,7115,3.819592815
 84,7099,3.81957633
 84,4848,3.819405316
 84,7063,3.819040316
 84,34437,3.818599113
 84,2925,3.818484162
 84,5690,3.818279583
 84,1809,3.818105469
 84,60766,3.818007215
 84,3949,3.817929539
 84,1206,3.816748733
 84,27266,3.816671638
 84,3742,3.816234432
 84,56782,3.815915843
 84,2692,3.815799986
 84,6001,3.815629528
 84,3468,3.815444313
 84,1281,3.815287216
 84,3285,3.814940188
 84,2318,3.814850328
 84,2351,3.814762425
 84,2467,3.813772252
 84,2131,3.813533307
 84,778,3.813429484
 84,7587,3.81270885
 84,7396,3.812270324
 85,8366,3.881137342
 85,2572,3.880439359
 85,34072,3.880075033
 85,4019,3.879657696
 85,40583,3.879367893
 85,5377,3.879105328
 85,6565,3.878994168
 85,3186,3.878690281
 85,5991,3.878484688
 85,8622,3.878068895
 85,36517,3.877589908
 85,30822,3.877234258
 85,7160,3.877159622
 85,1513,3.876493092
 85,45950,3.876453384
 85,2581,3.876244868
 85,6331,3.876156544
 85,6296,3.876022832
 85,53123,3.875893789
 85,4992,3.875338123
 85,48783,3.875250357
 85,6753,3.875087754
 85,1380,3.875010232
 85,6218,3.874734415
 85,45880,3.874434106
 85,1282,3.874118576
 85,4308,3.874049913
 85,7162,3.873972624
 85,54881,3.873527318
 85,2398,3.873257484
 85,6873,3.873197946
 85,1025,3.873108745
 85,5955,3.872994916
 85,7151,3.872565147
 85,5379,3.872551705
 85,1088,3.872151289
 85,6367,3.872031898
 85,4039,3.871726979
 85,36527,3.87141176
 85,5970,3.871019099
 85,8981,3.870969146
 85,42002,3.870853285
 85,44709,3.870783287
 85,3675,3.870678328
 85,3911,3.870550074
 85,44788,3.870394228
 85,4041,3.869963977
 85,2803,3.869763194
 85,2125,3.869629119
 85,916,3.869563487
 86,6643,3.982090548
 86,8656,3.981531271
 86,26249,3.981053478
 86,8254,3.981029428
 86,100714,3.980816737
 86,3677,3.980613731
 86,1361,3.980549115
 86,73344,3.980531743
 86,89759,3.980531222
 86,26578,3.980509236
 86,123,3.98047865
 86,4383,3.980475794
 86,96606,3.980276038
 86,126430,3.980018526
 86,138835,3.979815564
 86,140265,3.979815564
 86,141816,3.979815564
 86,142020,3.979815564
 86,147196,3.979815564
 86,143511,3.979815564
 86,145994,3.979815564
 86,151769,3.979815564
 86,147250,3.979815564
 86,147286,3.979815564
 86,147300,3.979815564
 86,147326,3.979815564
 86,147328,3.979815564
 86,147330,3.979815564
 86,136445,3.979815564
 86,159811,3.979815564
 86,136447,3.979815564
 86,120138,3.979815564
 86,134109,3.979815564
 86,134095,3.979815564
 86,3687,3.979815564
 86,4788,3.979815564
 86,5888,3.979815564
 86,5889,3.979815564
 86,26587,3.979815564
 86,26849,3.979815564
 86,80124,3.979815564
 86,95175,3.979815564
 86,95311,3.979815564
 86,104780,3.979815564
 86,109633,3.979815564
 86,129514,3.979815564
 86,130970,3.979815564
 86,130978,3.979815564
 86,131237,3.979815564
 86,163072,3.979815564
 87,27266,4.204725601
 87,7327,4.203952241
 87,2843,4.203931513
 87,7396,4.203422868
 87,31410,4.200356341
 87,44555,4.198309087
 87,8014,4.197771578
 87,2360,4.195739034
 87,5608,4.195640414
 87,6433,4.194702051
 87,8033,4.193918175
 87,665,4.193738743
 87,7008,4.193043511
 87,1809,4.192970022
 87,4383,4.192537198
 87,2931,4.19165757
 87,3462,4.190534575
 87,3822,4.190375648
 87,2351,4.190154789
 87,5319,4.18989487
 87,1844,4.189317004
 87,8254,4.188674024
 87,1281,4.188270734
 87,1446,4.187874383
 87,7115,4.187254879
 87,55442,4.186421959
 87,2131,4.186392889
 87,26578,4.185784582
 87,30803,4.18564726
 87,6777,4.185420426
 87,2732,4.185277639
 87,40955,4.184749521
 87,1365,4.184714164
 87,8973,4.184650304
 87,2677,4.183885527
 87,3083,4.183610321
 87,4439,4.183385183
 87,3470,4.182725626
 87,3089,4.182698613
 87,7767,4.181797788
 87,27741,4.181484498
 87,1260,4.180569341
 87,714,4.180074402
 87,154,4.180002889
 87,4552,4.179781214
 87,1949,4.179609865
 87,6987,4.179588807
 87,8228,4.179562788
 87,6869,4.179234857
 87,9010,4.178215984
 88,4239,4.341357079
 88,4979,4.33671864
 88,6711,4.33531706
 88,5669,4.333938143
 88,3000,4.333271758
 88,3751,4.330406102
 88,1682,4.329168434
 88,4223,4.328317496
 88,4720,4.326983997
 88,5618,4.326026035
 88,2291,4.324901368
 88,4027,4.324679696
 88,30707,4.323029603
 88,5956,4.316970428
 88,30812,4.316184999
 88,44199,4.315422792
 88,44195,4.314491502
 88,41997,4.31402372
 88,8784,4.312729755
 88,4023,4.311682744
 88,5349,4.310053638
 88,6807,4.30998748
 88,8464,4.309865415
 88,3996,4.309144405
 88,7090,4.308836684
 88,5445,4.308589231
 88,5617,4.308174156
 88,3949,4.307917628
 88,4022,4.307852965
 88,47610,4.307385533
 88,4848,4.306854203
 88,48385,4.304837108
 88,5971,4.30460732
 88,8874,4.3044488
 88,55118,4.303428132
 88,7361,4.303201638
 88,48780,4.302508708
 88,64839,4.302502982
 88,26776,4.301867878
 88,1961,4.301492065
 88,30793,4.300857764
 88,7099,4.300266626
 88,1704,4.299742122
 88,46976,4.299607392
 88,6350,4.299530742
 88,31658,4.29925984
 88,5464,4.299203838
 88,3911,4.29914857
 88,46723,4.298953554
 88,35836,4.298509004
 89,3313,3.815308202
 89,3806,3.814923163
 89,963,3.814923163
 89,4473,3.814923163
 89,4110,3.814923163
 89,3974,3.814923163
 89,3926,3.814923163
 89,4966,3.814923163
 89,3345,3.814923163
 89,2462,3.814923163
 89,2055,3.814923163
 89,1660,3.814923163
 89,1008,3.814923163
 89,4953,3.814787724
 89,48416,3.814787724
 89,2903,3.814755257
 89,4496,3.814678498
 89,5543,3.814471435
 89,3774,3.814249207
 89,2661,3.814006837
 89,3141,3.813954812
 89,2286,3.813906527
 89,3331,3.813906527
 89,5638,3.813906527
 89,4916,3.813727397
 89,3042,3.813604133
 89,3884,3.81347254
 89,4471,3.813417119
 89,1322,3.813344728
 89,1324,3.813228303
 89,6239,3.813219494
 89,1456,3.813205685
 89,1679,3.813205685
 89,1891,3.813205685
 89,2898,3.813205685
 89,7040,3.813094997
 89,984,3.813006628
 89,3663,3.813005768
 89,3664,3.813005768
 89,1985,3.813005768
 89,790,3.813005768
 89,1426,3.812937457
 89,5591,3.812937457
 89,7986,3.812937457
 89,8934,3.812937457
 89,27008,3.812937457
 89,31553,3.812937457
 89,43419,3.812937457
 89,55061,3.812937457
 89,69227,3.812937457
 90,6440,4.196188472
 90,1273,4.193190898
 90,3462,4.19289565
 90,714,4.192148361
 90,1175,4.191862398
 90,3246,4.191779718
 90,4848,4.190218477
 90,5690,4.189812129
 90,1619,4.18973654
 90,1209,4.18970261
