,user,movie,pred_rate
7602,153,8195,2.5306728578881317
7603,153,4289,2.5304030730077027
7604,153,8270,2.529992051382034
7605,153,2789,2.52944416801986
7606,153,645,2.5281934478750503
7607,153,4313,2.5279452622621927
7608,153,4690,2.527882535978895
7609,153,4552,2.5276103738055613
7610,153,5628,2.527285503061076
7611,153,4146,2.5263701884400533
7612,153,3003,2.525799201973835
7613,153,1612,2.525497086103892
7614,153,4152,2.5254860388473257
7615,153,2283,2.5244412387481683
7616,153,3015,2.5237887574060154
7617,153,2859,2.523600633107321
7618,153,3626,2.523511819053348
7619,153,506,2.523451380872381
7620,153,156,2.5234235430254466
7621,153,5021,2.523356795149359
7622,153,4628,2.5233068683165825
7623,153,2593,2.5229556405773756
7624,153,3655,2.5223931508690223
7625,153,6885,2.5218343513784105
7626,153,1554,2.5216595579543784
7627,153,1571,2.5213891006946025
7628,153,31923,2.520291319276919
7629,153,32022,2.5201414504352386
7630,153,3302,2.5199082585799113
7631,153,6100,2.5195910023121817
7632,153,4529,2.5193957880769005
7633,153,4428,2.5193631706797035
7634,153,1859,2.5192754999756075
7635,153,1844,2.519033431484129
7636,153,7767,2.518394406663087
7637,153,27912,2.517684048827663
7638,153,3587,2.5173816579138815
7639,153,6684,2.5166255543898477
7640,153,7089,2.5166255543898477
7641,153,8848,2.515868108788754
7642,153,80,2.515504738010246
7643,153,4977,2.515121471621087
7644,153,4392,2.5150931773926763
7645,153,3855,2.5150220578175304
7646,153,33564,2.5148844029808757
7647,153,2691,2.5140500854518946
7648,153,4024,2.51397748548012
7649,153,6869,2.513852637491696
7650,154,534,4.7795631678255415
7651,154,1096,4.776572132723832
7652,154,2875,4.762267598547419
7653,154,3093,4.757600424373101
7654,154,971,4.750116988676611
7655,154,1931,4.749311878370894
7656,154,934,4.749133558954024
7657,154,2764,4.746457726240273
7658,154,26084,4.74293066022114
7659,154,943,4.742119411594392
7660,154,515,4.741747482086699
7661,154,3230,4.741570301343657
7662,154,82,4.740136163108836
7663,154,1962,4.740011540263784
7664,154,3451,4.7385618955414195
7665,154,938,4.737403634353381
7666,154,28,4.73716189148678
7667,154,1416,4.736790916142195
7668,154,4465,4.735665933349945
7669,154,475,4.735431445776175
7670,154,3011,4.735069457718727
7671,154,3061,4.734362849523721
7672,154,53024,4.733894444846873
7673,154,1939,4.733274349849672
7674,154,17,4.7325684540260236
7675,154,5873,4.732432571425647
7676,154,2943,4.731694424841266
7677,154,2312,4.731423129485591
7678,154,4921,4.7309588544129175
7679,154,7018,4.730416937179996
7680,154,4616,4.730300870699525
7681,154,4259,4.7299311168220015
7682,154,5470,4.729254094859122
7683,154,6963,4.7287621467868055
7684,154,2184,4.72814736925857
7685,154,1537,4.727895734795698
7686,154,27882,4.7264493302520405
7687,154,2310,4.725924069476151
7688,154,1411,4.725907012623489
7689,154,4155,4.72576086297604
7690,154,3194,4.725503947899391
7691,154,4537,4.72344826802105
7692,154,1797,4.723114208980562
7693,154,6785,4.722994728545695
7694,154,246,4.722794825596857
7695,154,1066,4.721929793986028
7696,154,4187,4.72172989531392
7697,154,6591,4.721420786262917
7698,154,5434,4.721330504486928
7699,154,1545,4.720930904775305
7700,155,94677,3.73739415825167
7701,155,89753,3.7364873004042796
7702,155,71156,3.7360374069999116
7703,155,162350,3.735307167096286
7704,155,90405,3.7348485872132997
7705,155,97752,3.734603370990434
7706,155,138036,3.7337152607942197
7707,155,57504,3.733652160659723
7708,155,120466,3.733639171860404
7709,155,108729,3.7333229379507817
7710,155,95105,3.7325680908447083
7711,155,99007,3.732492621120026
7712,155,64497,3.7321359786918844
7713,155,143859,3.7318877840788605
7714,155,104211,3.7318002511055495
7715,155,139385,3.731769578337972
7716,155,119141,3.7317646239240867
7717,155,115713,3.7315982958088103
7718,155,91976,3.73148474804753
7719,155,95858,3.7310324071839176
7720,155,128360,3.7309905207561225
7721,155,118696,3.7307193312545954
7722,155,85414,3.7306323356720372
7723,155,90866,3.730373123576973
7724,155,105213,3.7301777118913453
7725,155,44397,3.7301343556512463
7726,155,166534,3.729943345714505
7727,155,159093,3.7298050948281305
7728,155,91128,3.7296852382600094
7729,155,152077,3.7296835422052204
7730,155,52328,3.729455489433178
7731,155,59387,3.729404002204418
7732,155,106920,3.729333476054835
7733,155,91535,3.7292938602786188
7734,155,62849,3.7292411361576243
7735,155,102903,3.7292182229164643
7736,155,114935,3.7292138383394318
7737,155,68237,3.7291376446775346
7738,155,115210,3.729033189152823
7739,155,96811,3.7287445160448414
7740,155,67197,3.7286334261834337
7741,155,65514,3.7286309646086155
7742,155,114180,3.728427810992265
7743,155,106002,3.728218260112627
7744,155,72356,3.728054002950816
7745,155,71264,3.7280539071136705
7746,155,134130,3.727980820887323
7747,155,87222,3.7278589008561958
7748,155,56145,3.7276985106445832
7749,155,98809,3.727662723871985
7750,156,2931,3.852582094198614
7751,156,665,3.8513749826197787
7752,156,3553,3.851091374914761
7753,156,40955,3.8463686887671895
7754,156,26578,3.846219528840651
7755,156,32657,3.846110249592472
7756,156,8033,3.84558093881821
7757,156,8254,3.8451956527645206
7758,156,85736,3.8447886484988603
7759,156,69529,3.844390623014395
7760,156,6433,3.844143328427614
7761,156,30803,3.8436061496448803
7762,156,100553,3.843572166983738
7763,156,120478,3.8430993470523687
7764,156,4383,3.843006014338777
7765,156,2843,3.8426098323619167
7766,156,27266,3.8425541457026
7767,156,3569,3.8425150344610572
7768,156,8748,3.8425150344610572
7769,156,126430,3.8424826503634955
7770,156,7327,3.842142778534713
7771,156,159817,3.842134347544566
7772,156,7115,3.842066776017823
7773,156,8656,3.8419748678653782
7774,156,1111,3.8419328245350948
7775,156,2495,3.84176006988553
7776,156,3822,3.8416293549950784
7777,156,8724,3.841547086433006
7778,156,171011,3.8411239644893165
7779,156,96020,3.841091440408656
7780,156,48744,3.840999424371808
7781,156,8014,3.8409481414208875
7782,156,42191,3.8406689402826064
7783,156,27186,3.8403223346683557
7784,156,116897,3.8398388795611433
7785,156,3677,3.8397648019202264
7786,156,7460,3.839680106163005
7787,156,48638,3.839434317549715
7788,156,50842,3.8392756381866437
7789,156,31410,3.8389941944492154
7790,156,6643,3.838513682005862
7791,156,26082,3.8378714950910626
7792,156,5608,3.837425812937816
7793,156,127052,3.8373130379864553
7794,156,44555,3.8368484987497005
7795,156,86504,3.836786443840866
7796,156,123,3.8364998433605515
7797,156,60766,3.8363612972517798
7798,156,3415,3.8362749701729717
7799,156,100714,3.835911179079463
7800,157,2329,3.635460911445525
7801,157,3147,3.6334009574355615
7802,157,5782,3.6332650337732613
7803,157,1203,3.631303606112474
7804,157,2571,3.6293796525347157
7805,157,50,3.6273601954223476
7806,157,2858,3.627206542364826
7807,157,778,3.6265517472644806
7808,157,4226,3.6263068041704125
7809,157,4993,3.6245830273795443
7810,157,1258,3.6245519955200147
7811,157,293,3.624199694973715
7812,157,1704,3.623262848699192
7813,157,858,3.6230801968627206
7814,157,2762,3.6220342796680147
7815,157,2324,3.6206587243021113
7816,157,48738,3.6203698698317335
7817,157,7153,3.6178214173765855
7818,157,296,3.617724584710961
7819,157,5952,3.6176236515855575
7820,157,608,3.6167737581592374
7821,157,3578,3.6164950659403403
7822,157,1619,3.6160067413375394
7823,157,2028,3.6149615085951408
7824,157,593,3.613551015927584
7825,157,1625,3.6129066072750335
7826,157,6016,3.6127063564130757
7827,157,3949,3.6126204416659884
7828,157,1206,3.6125760434107956
7829,157,48516,3.611177276532061
7830,157,318,3.611107914471916
7831,157,3996,3.610994752379161
7832,157,111,3.6107456212297073
7833,157,1221,3.6105018098577424
7834,157,1213,3.6098508195758403
7835,157,47,3.6072333113040806
7836,157,4878,3.6061286966422488
7837,157,55820,3.605879246315025
7838,157,4973,3.6056971003751617
7839,157,1089,3.6054547126076533
7840,157,96829,3.6050341703786315
7841,157,92259,3.603483557549229
7842,157,44555,3.6031541399311933
7843,157,4011,3.6024535824742476
7844,157,1136,3.602055561899975
7845,157,714,3.601780921069505
7846,157,260,3.6016836671502714
7847,157,1466,3.6010267756393937
7848,157,64614,3.6006999307041165
7849,157,750,3.600559571500673
7850,158,158972,3.6069281914113267
7851,158,128620,3.6061653147906805
7852,158,185135,3.6057672110276098
7853,158,72720,3.6045653613863298
7854,158,183897,3.60440580202306
7855,158,173925,3.604246197270315
7856,158,172591,3.604016860819923
7857,158,113741,3.60401066114925
7858,158,47491,3.6039699348493435
7859,158,86290,3.603473374406676
7860,158,90376,3.6034237246192427
7861,158,156387,3.603219184223765
7862,158,146656,3.6030412595287076
7863,158,143969,3.6023668040646863
7864,158,174053,3.6022543641100966
7865,158,92694,3.6022455139672394
7866,158,87234,3.601918078433677
7867,158,141749,3.6008084924509185
7868,158,81417,3.6005118734336086
7869,158,170697,3.600266520872431
7870,158,102194,3.6002358241638253
7871,158,114678,3.599794092858316
7872,158,142456,3.599791064162918
7873,158,104283,3.5997470157954763
7874,158,49347,3.599592511419376
7875,158,91978,3.5993414090753175
7876,158,6818,3.5990503086149794
7877,158,158966,3.598917154966877
7878,158,107314,3.598842240646664
7879,158,81018,3.598816526448541
7880,158,86628,3.5987266623148675
7881,158,103984,3.598451210059565
7882,158,176601,3.5981659326240174
7883,158,141688,3.598155668464421
7884,158,104069,3.597909833202642
7885,158,93805,3.5977172629099448
7886,158,127202,3.5972256726338605
7887,158,148881,3.5970694751619443
7888,158,112421,3.597061696297576
7889,158,71131,3.5970457095988295
7890,158,52319,3.5967387838081573
7891,158,64499,3.5962103803837726
7892,158,64501,3.5962103803837726
7893,158,140627,3.5962103803837726
7894,158,158027,3.5962103803837726
7895,158,72294,3.5959202086258597
7896,158,81158,3.5958964338351422
7897,158,185031,3.595885754467703
7898,158,142448,3.5954551253198486
7899,158,163985,3.5953038396099934
7900,159,61352,3.396227836846862
7901,159,113532,3.3946575252881006
7902,159,48596,3.3945399121552113
7903,159,73929,3.394379312186523
7904,159,6862,3.394095346867666
7905,159,6040,3.3940559670772075
7906,159,89305,3.394001960359227
7907,159,108949,3.3937691310559956
7908,159,32213,3.3935492399646203
7909,159,40851,3.3933832208748305
7910,159,104129,3.3925447678341376
7911,159,89087,3.392094262329733
7912,159,110297,3.392045499419217
7913,159,95307,3.391937474785448
7914,159,156609,3.391896593935585
7915,159,101025,3.3915894540739635
7916,159,114818,3.3915474458619492
7917,159,128968,3.391536399439017
7918,159,36509,3.3914940528347293
7919,159,94266,3.3913714877387164
7920,159,1760,3.391331583021535
7921,159,6889,3.3912148838827036
7922,159,26999,3.3912148838827036
7923,159,31804,3.3911095093994064
7924,159,74532,3.3910538632017
7925,159,2296,3.390986164426793
7926,159,95583,3.390898578791302
7927,159,8372,3.3907455410560003
7928,159,36533,3.3906695633486277
7929,159,6014,3.3905632086503212
7930,159,112911,3.390398094716499
7931,159,50005,3.3903015877554816
7932,159,8369,3.390266138034089
7933,159,114074,3.3901896810366385
7934,159,51024,3.3901265270106755
7935,159,114028,3.3899200065484743
7936,159,7369,3.3898479921446816
7937,159,6695,3.389544938285772
7938,159,130450,3.389532322244133
7939,159,70984,3.389526607841796
7940,159,71211,3.389465524124206
7941,159,86892,3.3893535036005678
7942,159,6794,3.38931084732379
7943,159,147380,3.389308764071741
7944,159,27674,3.3891713855765775
7945,159,87298,3.3889588851127708
7946,159,27839,3.388828055503439
7947,159,5804,3.388798520481005
7948,159,106062,3.388791750700545
7949,159,147378,3.388678076561434
7950,160,2843,3.134481191850038
7951,160,31410,3.1330739103378877
7952,160,8014,3.131729720804181
7953,160,44555,3.1288440152272186
7954,160,27266,3.125146204590274
7955,160,7396,3.118801153677401
7956,160,5608,3.1137557100505098
7957,160,4973,3.1100156105725008
7958,160,665,3.109245815165932
7959,160,6350,3.104447732642058
7960,160,2931,3.1025198284121323
7961,160,7327,3.098825866097703
7962,160,55442,3.097546666461648
7963,160,1281,3.0953080846065975
7964,160,40955,3.090055141727178
7965,160,6433,3.086900582200493
7966,160,3307,3.086782338463545
7967,160,8873,3.085997254282921
7968,160,4383,3.085879177150001
7969,160,27803,3.085806782592097
7970,160,8973,3.084781851414553
7971,160,2360,3.084553381434896
7972,160,30803,3.0844692017859905
7973,160,6016,3.0839986035090385
7974,160,8254,3.0832213440289076
7975,160,3462,3.0824519578042544
7976,160,5319,3.082302100854285
7977,160,8033,3.0821209820983486
7978,160,7099,3.0816454909000104
7979,160,31658,3.080682417436282
7980,160,34437,3.0790618907670413
7981,160,30749,3.077594614106142
7982,160,5995,3.076812652193607
7983,160,48997,3.0754990767089003
7984,160,3822,3.0748586056070413
7985,160,7156,3.071118175180731
7986,160,7256,3.068942746387719
7987,160,1619,3.0676164366828416
7988,160,6870,3.067290125719544
7989,160,9010,3.067270435171192
7990,160,7361,3.0659394637531023
7991,160,6777,3.0644769407771637
7992,160,3949,3.06416500029211
7993,160,1203,3.0611460208315124
7994,160,7008,3.060439184148539
7995,160,6104,3.0588191715881132
7996,160,307,3.0588153312711213
7997,160,1809,3.0582501260075206
7998,160,170705,3.05788074781305
7999,160,27834,3.0563658651966104
8000,161,112171,3.9437152124800434
8001,161,40148,3.941086597558797
8002,161,99813,3.9409522964252712
8003,161,44974,3.940938402311078
8004,161,56156,3.9408226878373616
8005,161,104913,3.9406556098177847
8006,161,135569,3.9403522063522463
8007,161,7387,3.9399185242944954
8008,161,91485,3.9394713809196436
8009,161,103253,3.9394526786337822
8010,161,62336,3.939355201887613
8011,161,52328,3.939315569574196
8012,161,103228,3.939288528780488
8013,161,73321,3.9392234016825998
8014,161,122924,3.9389243374874
8015,161,65514,3.938808874922233
8016,161,136864,3.938653819691216
8017,161,110501,3.9386013973876564
8018,161,1255,3.9385301918589497
8019,161,122920,3.9381134747651294
8020,161,93838,3.9380605743126895
8021,161,57528,3.9380307964021193
8022,161,92507,3.937952671234322
8023,161,42723,3.937716150553931
8024,161,136020,3.937446736709726
8025,161,113573,3.9371379340243355
8026,161,80219,3.936774632792359
8027,161,60037,3.936517676289874
8028,161,120799,3.9364846676678837
8029,161,69275,3.936420142341888
8030,161,102125,3.9362493321815766
8031,161,114935,3.935701320699175
8032,161,92420,3.935524507707525
8033,161,86644,3.9354527711155995
8034,161,103772,3.935246995396661
8035,161,121231,3.935156733979809
8036,161,111781,3.935095179174233
8037,161,152077,3.9350866539132934
8038,161,45081,3.934964129615243
8039,161,53000,3.9348629201483765
8040,161,149406,3.934839972593128
8041,161,116799,3.934829702679056
8042,161,7007,3.9348104886964927
8043,161,64030,3.934107378756235
8044,161,3981,3.9338060907207217
8045,161,2232,3.9337036715746563
8046,161,164179,3.9336751317650256
8047,161,80831,3.933646537333166
8048,161,90746,3.9336304624213967
8049,161,122912,3.9335180801735374
8050,162,27722,4.4847876466779875
8051,162,3943,4.445642824948841
8052,162,77455,4.414430168766926
8053,162,7419,4.409581801247872
8054,162,174055,4.405409813281862
8055,162,3521,4.400186128960674
8056,162,1209,4.396757524690585
8057,162,7981,4.386417696233825
8058,162,1178,4.380654778516204
8059,162,52952,4.378201769580106
8060,162,3425,4.37755919161363
8061,162,1884,4.374640044740375
8062,162,139644,4.374039595511409
8063,162,27773,4.372513356551938
8064,162,1273,4.368468085602335
8065,162,1232,4.3680213348959995
8066,162,4437,4.366747741571467
8067,162,8042,4.365400567618928
8068,162,7460,4.362286151723527
8069,162,3925,4.362048359542732
8070,162,56782,4.361447517224725
8071,162,6001,4.358855386523231
8072,162,6440,4.357432761016444
8073,162,6063,4.356420012586316
8074,162,1279,4.355354605751491
8075,162,56145,4.354851259266013
8076,162,5026,4.354239467953734
8077,162,3285,4.353966681988853
8078,162,7587,4.352409678763945
8079,162,3328,4.351835531890962
8080,162,8914,4.351685736497306
8081,162,3676,4.351284270863821
8082,162,1274,4.349571243940183
8083,162,133771,4.3493818246702185
8084,162,3681,4.348032822372371
8085,162,51540,4.346921923150631
8086,162,6301,4.346304824412337
8087,162,85774,4.346045964771301
8088,162,128360,4.345740139854805
8089,162,5690,4.345730641251706
8090,162,55280,4.344405613395155
8091,162,6807,4.3435857846727925
8092,162,8838,4.3433422453439885
8093,162,6774,4.342683237199825
8094,162,97,4.342298798720038
8095,162,1227,4.341696250345454
8096,162,96488,4.341342397421055
8097,162,163645,4.340702700002287
8098,162,965,4.339432734093711
8099,162,37731,4.338698459582228
8100,163,7153,3.1127931848178245
8101,163,5952,3.1126201485703353
8102,163,4993,3.1115462056837186
8103,163,48738,3.1099454417569374
8104,163,48516,3.1098268176767014
8105,163,2329,3.1070596040970937
8106,163,4226,3.105838704205454
8107,163,3147,3.105153757993036
8108,163,6874,3.1050273035387614
8109,163,2959,3.1046294861288555
8110,163,64614,3.1029933157923635
8111,163,7361,3.102945873535828
8112,163,8961,3.1026343383806445
8113,163,5782,3.1025840345268163
8114,163,4306,3.1022901914614636
8115,163,79132,3.101765320955961
8116,163,58559,3.1015669307996787
8117,163,3949,3.101530735340705
8118,163,7438,3.1006237003672137
8119,163,48780,3.100130611479864
8120,163,44191,3.099427853838269
8121,163,4995,3.0992361530316797
8122,163,33794,3.099182983666319
8123,163,5989,3.0991787818630643
8124,163,92259,3.0989592220515
8125,163,5418,3.0989528024966413
8126,163,4878,3.0988104841881134
8127,163,48394,3.0987901519628265
8128,163,63082,3.098521848331225
8129,163,6539,3.097725730083564
8130,163,4963,3.0973177353449546
8131,163,5445,3.097310485323071
8132,163,6377,3.097284165083444
8133,163,1682,3.0967299087908073
8134,163,2324,3.0965718544897176
8135,163,55820,3.09566636514943
8136,163,4022,3.0955326573295534
8137,163,74458,3.095234490161477
8138,163,1203,3.0950805492857842
8139,163,48774,3.09459575063912
8140,163,116797,3.0945418806253264
8141,163,3578,3.0937839801715246
8142,163,4973,3.0933607222860826
8143,163,293,3.09329686727455
8144,163,68157,3.0932729279759523
8145,163,4886,3.0929739231835733
8146,163,60069,3.0927322284871774
8147,163,2571,3.092038852143293
8148,163,5618,3.091879528790014
8149,163,91658,3.0914376324732284
8150,164,5720,4.435881286259425
8151,164,5922,4.435881286259425
8152,164,6973,4.435881286259425
8153,164,7292,4.435881286259425
8154,164,47538,4.435881286259425
8155,164,58783,4.435881286259425
8156,164,1624,4.435844059081304
8157,164,44613,4.435675222022094
8158,164,2546,4.435313054849094
8159,164,7756,4.433170683142542
8160,164,202,4.432797831572091
8161,164,579,4.432797831572091
8162,164,2207,4.432797831572091
8163,164,4653,4.432797831572091
8164,164,5929,4.432797831572091
8165,164,6182,4.432797831572091
8166,164,6449,4.432797831572091
8167,164,7109,4.432797831572091
8168,164,7131,4.432797831572091
8169,164,8391,4.432797831572091
8170,164,8713,4.432797831572091
8171,164,8964,4.432797831572091
8172,164,30890,4.432797831572091
8173,164,47774,4.432797831572091
8174,164,50354,4.432797831572091
8175,164,50356,4.432797831572091
8176,164,55805,4.432797831572091
8177,164,72603,4.432797831572091
8178,164,917,4.4310879241853955
8179,164,5710,4.4305160972585655
8180,164,5499,4.429382966688191
8181,164,44759,4.429039000494035
8182,164,55946,4.42855050419138
8183,164,6148,4.427430146884478
8184,164,68480,4.426779346268244
8185,164,5433,4.426519344791759
8186,164,573,4.426091174133668
8187,164,1117,4.426091174133668
8188,164,1156,4.426091174133668
8189,164,1493,4.426091174133668
8190,164,1857,4.426091174133668
8191,164,4671,4.426091174133668
8192,164,4689,4.426091174133668
8193,164,4828,4.426091174133668
8194,164,5372,4.426091174133668
8195,164,5550,4.426091174133668
8196,164,5975,4.426091174133668
8197,164,5990,4.426091174133668
8198,164,6111,4.426091174133668
8199,164,6202,4.426091174133668
8200,165,1892,3.7164639563432647
8201,165,26614,3.7079729449958134
8202,165,6300,3.690274771318215
8203,165,47,3.686741617118917
8204,165,296,3.67759233647907
8205,165,293,3.6775879219605647
8206,165,589,3.677032115008095
8207,165,593,3.676311870561446
8208,165,318,3.675174061718597
8209,165,356,3.6746154956536756
8210,165,3578,3.6741319734722095
8211,165,74545,3.6734043826782705
8212,165,86298,3.672539261170662
8213,165,175303,3.6723328970717897
8214,165,6808,3.6717257039114513
8215,165,50,3.6694777808047356
8216,165,92535,3.6687194354127888
8217,165,260,3.6685581203725572
8218,165,81417,3.668296100571634
8219,165,84392,3.6682521946844826
8220,165,185135,3.6669134154307974
8221,165,86345,3.666616669611976
8222,165,64197,3.665995119819833
8223,165,162606,3.665674965709976
8224,165,101362,3.66459996533727
8225,165,8977,3.6640745294538957
8226,165,32,3.662516898515223
8227,165,177765,3.6622182975362207
8228,165,780,3.6614419105760945
8229,165,58299,3.6599486998045627
8230,165,103339,3.659189275680358
8231,165,7153,3.65887997400102
8232,165,7001,3.65867869546202
8233,165,26444,3.6585975963147916
8234,165,5782,3.658133378491704
8235,165,8132,3.6578264333198636
8236,165,71379,3.657465804137818
8237,165,4993,3.6571815605562223
8238,165,6,3.657033368906527
8239,165,2389,3.656911251271121
8240,165,4011,3.656370027211264
8241,165,47491,3.656345531960389
8242,165,78349,3.656314339718597
8243,165,58559,3.655941239207425
8244,165,187593,3.655842386005669
8245,165,8340,3.6553137247431153
8246,165,73323,3.6552192678179587
8247,165,3147,3.655056847226074
8248,165,146656,3.654972099987171
8249,165,168266,3.6545337292831634
8250,166,170705,4.178974098866528
8251,166,665,4.178101874935125
8252,166,2931,4.177902678349187
8253,166,8033,4.177713665769871
8254,166,9010,4.176951445229841
8255,166,3553,4.176579448141893
8256,166,40955,4.175679826235031
8257,166,6433,4.175209888658426
8258,166,30803,4.172656256842152
8259,166,8724,4.172161631563881
8260,166,2843,4.171996152157331
8261,166,3569,4.1715257186886205
8262,166,8748,4.1715257186886205
8263,166,27266,4.17124381321199
8264,166,159817,4.171126516663385
8265,166,48997,4.170760015967437
8266,166,27186,4.1705862695718485
8267,166,3307,4.170581785549088
8268,166,7460,4.170382627207304
8269,166,935,4.1702544324395765
8270,166,177593,4.169458937842143
8271,166,8014,4.1690272443410406
8272,166,5613,4.168973116775383
8273,166,7396,4.1687221562896
8274,166,1111,4.168697975137235
8275,166,69644,4.168411139681348
8276,166,32657,4.168130778294727
8277,166,120478,4.167953387481908
8278,166,48638,4.167643723642971
8279,166,85736,4.1673005057511405
8280,166,31410,4.167299371358343
8281,166,45730,4.16721168315321
8282,166,48744,4.166813541728282
8283,166,55442,4.166752996195489
8284,166,171011,4.166674203668459
8285,166,63876,4.166632045166318
8286,166,69529,4.166479562334752
8287,166,3822,4.166413393369961
8288,166,2495,4.166376420521303
8289,166,6777,4.166113973027377
8290,166,100553,4.1660342427523815
8291,166,58425,4.165896344869635
8292,166,7327,4.165752444623934
8293,166,44555,4.165662730186051
8294,166,7256,4.165530980506759
8295,166,105844,4.165441572687219
8296,166,27803,4.1653209913492075
8297,166,6350,4.1652800015806735
8298,166,96488,4.165063420509129
8299,166,116897,4.165027410391604
8300,167,714,3.562146220032205
8301,167,6214,3.5620280368850006
8302,167,7460,3.561399446216618
8303,167,60766,3.5580405233590136
8304,167,56782,3.5571943721732975
8305,167,27773,3.5565525707084045
8306,167,55280,3.5558083348867107
8307,167,6016,3.5543983749893657
8308,167,1619,3.554337234459918
8309,167,1209,3.5532471967297505
8310,167,55820,3.5519021924423417
8311,167,3285,3.5506850970709802
8312,167,61236,3.54871707489898
8313,167,55721,3.547820933568968
8314,167,55247,3.5462114842018733
8315,167,71899,3.5460377741953595
8316,167,1203,3.5459142600369873
8317,167,8950,3.5450620719205523
8318,167,3949,3.5449337889143777
8319,167,1273,3.544754790742294
8320,167,32898,3.5439941754617053
8321,167,115569,3.5435481579254846
8322,167,81562,3.5434747356893213
8323,167,44555,3.5431183537622224
8324,167,104879,3.542882638801173
8325,167,112290,3.542879054276089
8326,167,134170,3.5427317228904354
8327,167,3462,3.542664830868029
8328,167,168250,3.542359762362349
8329,167,4262,3.5416865750591806
8330,167,1193,3.5413775492917576
8331,167,2925,3.541226253084089
8332,167,7587,3.5411421237557885
8333,167,97,3.5405429088132276
8334,167,69134,3.5403332536777303
8335,167,58425,3.539867259178632
8336,167,64614,3.539798805383065
8337,167,4226,3.5396933864503555
8338,167,2959,3.5395922250515635
8339,167,91658,3.539493116637386
8340,167,7419,3.5394164956684158
8341,167,3089,3.5394140919246295
8342,167,66371,3.539336405594232
8343,167,1206,3.5389395376180794
8344,167,86320,3.5387639943965024
8345,167,112552,3.5387370999892043
8346,167,1245,3.5387122438811582
8347,167,77455,3.5383584265277435
8348,167,31410,3.5382911989904096
8349,167,6001,3.5382290009029727
8350,168,3553,4.584762667560282
8351,168,32657,4.583713059868835
8352,168,32898,4.583609714914175
8353,168,58425,4.582446652191984
8354,168,2495,4.582227308053344
8355,168,26578,4.581484566536932
8356,168,69529,4.581265893200219
8357,168,7460,4.5812045654452405
8358,168,4794,4.581159330685931
8359,168,85736,4.581142284386812
8360,168,8656,4.5810883852989175
8361,168,60766,4.581022343350467
8362,168,100553,4.580975767578719
8363,168,61236,4.580814972188556
8364,168,120478,4.580496438029245
8365,168,126430,4.5800183940792945
8366,168,2931,4.5798802888626735
8367,168,171011,4.579666658771634
8368,168,86320,4.579308156845155
8369,168,42191,4.579224868606551
8370,168,96020,4.578940839632775
8371,168,7115,4.578569323062808
8372,168,665,4.578306878020275
8373,168,6214,4.5780681252827
8374,168,74324,4.577680908534228
8375,168,123,4.577451649274604
8376,168,116897,4.577423948143023
8377,168,69134,4.577313511423802
8378,168,5120,4.577099205463189
8379,168,159817,4.576817432073497
8380,168,26082,4.576538659268676
8381,168,66371,4.576524587346091
8382,168,96829,4.576085608919705
8383,168,163134,4.576056357753907
8384,168,26249,4.5760484755900075
8385,168,86504,4.576006232239842
8386,168,57183,4.575913197129526
8387,168,1111,4.575886630084927
8388,168,3415,4.575852956614893
8389,168,32460,4.575816275658136
8390,168,8254,4.575697175508185
8391,168,108727,4.575496065860961
8392,168,96606,4.575287247783333
8393,168,55280,4.5748412554986055
8394,168,32892,4.574748695717158
8395,168,4383,4.574743586048094
8396,168,100714,4.574672625461594
8397,168,134170,4.574466351375123
8398,168,3687,4.574430876998347
8399,168,4788,4.574430876998347
8400,169,1446,4.332420711026278
8401,169,1949,4.3318006063382235
8402,169,2732,4.331584466787344
8403,169,3470,4.331550109586037
8404,169,5319,4.330838341408455
8405,169,1734,4.33053749669173
8406,169,2360,4.330236443538047
8407,169,1365,4.329754149934638
8408,169,306,4.329350565856828
8409,169,5608,4.329136999835668
8410,169,154,4.3290677596175
8411,169,5008,4.328859825329959
8412,169,7008,4.3288089221304915
8413,169,3083,4.328792491315283
8414,169,6987,4.328659087337712
8415,169,8973,4.328191382866364
8416,169,4741,4.328022145963439
8417,169,2739,4.327958703738307
8418,169,1844,4.327865406154846
8419,169,7396,4.327784218693297
8420,169,8228,4.327763286993541
8421,169,2351,4.327440214678905
8422,169,1809,4.327195851273524
8423,169,2357,4.326974300844001
8424,169,3067,4.326532609381405
8425,169,307,4.326503999964799
8426,169,3302,4.326278894335083
8427,169,7327,4.326166899705506
8428,169,2677,4.326136373221232
8429,169,1296,4.326127370428989
8430,169,1211,4.3261131195205955
8431,169,4529,4.326002600220881
8432,169,1280,4.325923781006768
8433,169,365,4.325814381635864
8434,169,1571,4.325805829561139
8435,169,27266,4.325682821228349
8436,169,1554,4.325666086028156
8437,169,58,4.325635400794838
8438,169,2239,4.3255692994493185
8439,169,8014,4.325557067505356
8440,169,5187,4.325396991341187
8441,169,6104,4.325347500069866
8442,169,7767,4.325300315721147
8443,169,446,4.325191769584565
8444,169,31410,4.3250987027721255
8445,169,2593,4.324987246802428
8446,169,27912,4.324852321206413
8447,169,2708,4.324827800518597
8448,169,4383,4.324722778801737
8449,169,1251,4.324360355762037
8450,170,7460,3.481115589427673
8451,170,7115,3.4778756344183233
8452,170,6063,3.4737389597958175
8453,170,1273,3.4588808050240885
8454,170,714,3.4588627255167137
8455,170,7587,3.453408987536861
8456,170,6440,3.4525497600905197
8457,170,7327,3.4523983478103086
